ID;Latitud;Longitud;Elevation;Slope;SLOPECLASS;Aspect;Hillshade;Rougness;CWD;PT10;avg percipitation;Prec_Jan;bd_avg;ph_avg;cat_avg;clay_avg;slit_avg;sand_avg;gridsoc_g_kg_avg;grid_soc_t_ha_avg;BD_1;BD_2;BD_3;BD_4;pH_1;pH_2;pH_3;pH_4;CAT_1;CAT_2;CAT_3;CAT_4;clay_1;clay_2;clay_3;clay_4;Silt_1;Silt_2;Silt_3;Silt_4;Sand_1;Sand_2;Sand_3;Sand_4;CVOL_1;CVOL_2;CVOL_3;WatCap_1;WatCap_2;WatCap_3;WatCap_4;WCat1h_1;WCat1h_2;WCat1h_3;WCat1h_4;WCat2h_1;WCat2h_2;WCat2h_3;WCat2h_4;WCat3h_1;WCat3h_2;WCat3h_3;WCat3h_4;SatWat_1;SatWat_2;SatWat_3;SatWat_4;GRIDSOC_gKg_1;GRIDSOC_gKg_2;GRIDSOC_gKg_3;GRIDSOC_gKg_4;GRIDSOC_gKg_5;GRIDSOC_gKg_6;GRIDSOC_gKg_7;GRIDSOC_tonha_1;GRIDSOC_tonha_2;GRIDSOC_tonha_3;GRIDSOC_tonha_4;GRIDSOC_tonha_5;GRIDSOC_tonha_6;GRIDSOC_tonha_200to250;GRIDSOC_tonha_100to250;GRIDSOC_tonha_30to250;GRIDSOC_gm3_1;GRIDSOC_gm3_2;GRIDSOC_gm3_3;GRIDSOC_gm3_4;GRIDSOC_gm3_5;GRIDSOC_gm3_6;GRIDSOC_gm3_7;Ecoregion;Prec_Dec;Prec_Nov;Prec_Oct;Prec_Sept;Prec_Aug;Prec_July;Prec_June;Prec_May;Prec_April;Prec_March;Prec_Febr
29.00;-37.62;175.92;55.00;89.97;5.00;65.56;0.00;29.83;-10.67;67.66;104.00;104.00;1061.50;55.50;24.50;26.00;32.75;41.25;51.00;42.75;1119.00;1004.00;NA;1175.00;55.00;55.00;56.00;56.00;28.00;26.00;22.00;22.00;24.00;23.00;26.00;31.00;33.00;33.00;33.00;32.00;43.00;44.00;41.00;37.00;8.00;8.00;9.00;26.00;26.00;26.00;26.00;17.00;19.00;19.00;16.00;13.00;15.00;15.00;13.00;11.00;13.00;12.00;11.00;52.00;55.00;54.00;50.00;73.00;67.00;40.00;24.00;21.00;18.00;16.00;25.00;43.00;43.00;60.00;69.00;152.00;394.00;242.00;112.00;245.00;389.00;342.00;182.00;134.00;115.00;103.00;Subtropical humid forest;131.00;143.00;148.00;130.00;145.00;145.00;130.00;154.00;132.00;175.00;98.00
30.00;-37.62;175.92;55.00;89.97;5.00;65.56;0.00;29.83;-10.67;67.66;104.00;104.00;1061.50;55.50;24.50;26.00;32.75;41.25;51.00;42.75;1119.00;1004.00;NA;1175.00;55.00;55.00;56.00;56.00;28.00;26.00;22.00;22.00;24.00;23.00;26.00;31.00;33.00;33.00;33.00;32.00;43.00;44.00;41.00;37.00;8.00;8.00;9.00;26.00;26.00;26.00;26.00;17.00;19.00;19.00;16.00;13.00;15.00;15.00;13.00;11.00;13.00;12.00;11.00;52.00;55.00;54.00;50.00;73.00;67.00;40.00;24.00;21.00;18.00;16.00;25.00;43.00;43.00;60.00;69.00;152.00;394.00;242.00;112.00;245.00;389.00;342.00;182.00;134.00;115.00;103.00;Subtropical humid forest;131.00;143.00;148.00;130.00;145.00;145.00;130.00;154.00;132.00;175.00;98.00
31.00;-37.62;175.92;55.00;89.97;5.00;65.56;0.00;29.83;-10.67;67.66;104.00;104.00;1061.50;55.50;24.50;26.00;32.75;41.25;51.00;42.75;1119.00;1004.00;NA;1175.00;55.00;55.00;56.00;56.00;28.00;26.00;22.00;22.00;24.00;23.00;26.00;31.00;33.00;33.00;33.00;32.00;43.00;44.00;41.00;37.00;8.00;8.00;9.00;26.00;26.00;26.00;26.00;17.00;19.00;19.00;16.00;13.00;15.00;15.00;13.00;11.00;13.00;12.00;11.00;52.00;55.00;54.00;50.00;73.00;67.00;40.00;24.00;21.00;18.00;16.00;25.00;43.00;43.00;60.00;69.00;152.00;394.00;242.00;112.00;245.00;389.00;342.00;182.00;134.00;115.00;103.00;Subtropical humid forest;131.00;143.00;148.00;130.00;145.00;145.00;130.00;154.00;132.00;175.00;98.00
32.00;-37.62;175.92;55.00;89.97;5.00;65.56;0.00;29.83;-10.67;67.66;104.00;104.00;1061.50;55.50;24.50;26.00;32.75;41.25;51.00;42.75;1119.00;1004.00;NA;1175.00;55.00;55.00;56.00;56.00;28.00;26.00;22.00;22.00;24.00;23.00;26.00;31.00;33.00;33.00;33.00;32.00;43.00;44.00;41.00;37.00;8.00;8.00;9.00;26.00;26.00;26.00;26.00;17.00;19.00;19.00;16.00;13.00;15.00;15.00;13.00;11.00;13.00;12.00;11.00;52.00;55.00;54.00;50.00;73.00;67.00;40.00;24.00;21.00;18.00;16.00;25.00;43.00;43.00;60.00;69.00;152.00;394.00;242.00;112.00;245.00;389.00;342.00;182.00;134.00;115.00;103.00;Subtropical humid forest;131.00;143.00;148.00;130.00;145.00;145.00;130.00;154.00;132.00;175.00;98.00
33.00;-37.62;175.92;55.00;89.97;5.00;65.56;0.00;29.83;-10.67;67.66;104.00;104.00;1061.50;55.50;24.50;26.00;32.75;41.25;51.00;42.75;1119.00;1004.00;NA;1175.00;55.00;55.00;56.00;56.00;28.00;26.00;22.00;22.00;24.00;23.00;26.00;31.00;33.00;33.00;33.00;32.00;43.00;44.00;41.00;37.00;8.00;8.00;9.00;26.00;26.00;26.00;26.00;17.00;19.00;19.00;16.00;13.00;15.00;15.00;13.00;11.00;13.00;12.00;11.00;52.00;55.00;54.00;50.00;73.00;67.00;40.00;24.00;21.00;18.00;16.00;25.00;43.00;43.00;60.00;69.00;152.00;394.00;242.00;112.00;245.00;389.00;342.00;182.00;134.00;115.00;103.00;Subtropical humid forest;131.00;143.00;148.00;130.00;145.00;145.00;130.00;154.00;132.00;175.00;98.00
34.00;-37.62;175.92;55.00;89.97;5.00;65.56;0.00;29.83;-10.67;67.66;104.00;104.00;1061.50;55.50;24.50;26.00;32.75;41.25;51.00;42.75;1119.00;1004.00;NA;1175.00;55.00;55.00;56.00;56.00;28.00;26.00;22.00;22.00;24.00;23.00;26.00;31.00;33.00;33.00;33.00;32.00;43.00;44.00;41.00;37.00;8.00;8.00;9.00;26.00;26.00;26.00;26.00;17.00;19.00;19.00;16.00;13.00;15.00;15.00;13.00;11.00;13.00;12.00;11.00;52.00;55.00;54.00;50.00;73.00;67.00;40.00;24.00;21.00;18.00;16.00;25.00;43.00;43.00;60.00;69.00;152.00;394.00;242.00;112.00;245.00;389.00;342.00;182.00;134.00;115.00;103.00;Subtropical humid forest;131.00;143.00;148.00;130.00;145.00;145.00;130.00;154.00;132.00;175.00;98.00
35.00;-37.62;175.92;55.00;89.97;5.00;65.56;0.00;29.83;-10.67;67.66;104.00;104.00;1061.50;55.50;24.50;26.00;32.75;41.25;51.00;42.75;1119.00;1004.00;NA;1175.00;55.00;55.00;56.00;56.00;28.00;26.00;22.00;22.00;24.00;23.00;26.00;31.00;33.00;33.00;33.00;32.00;43.00;44.00;41.00;37.00;8.00;8.00;9.00;26.00;26.00;26.00;26.00;17.00;19.00;19.00;16.00;13.00;15.00;15.00;13.00;11.00;13.00;12.00;11.00;52.00;55.00;54.00;50.00;73.00;67.00;40.00;24.00;21.00;18.00;16.00;25.00;43.00;43.00;60.00;69.00;152.00;394.00;242.00;112.00;245.00;389.00;342.00;182.00;134.00;115.00;103.00;Subtropical humid forest;131.00;143.00;148.00;130.00;145.00;145.00;130.00;154.00;132.00;175.00;98.00
36.00;-37.62;175.92;55.00;89.97;5.00;65.56;0.00;29.83;-10.67;67.66;104.00;104.00;1061.50;55.50;24.50;26.00;32.75;41.25;51.00;42.75;1119.00;1004.00;NA;1175.00;55.00;55.00;56.00;56.00;28.00;26.00;22.00;22.00;24.00;23.00;26.00;31.00;33.00;33.00;33.00;32.00;43.00;44.00;41.00;37.00;8.00;8.00;9.00;26.00;26.00;26.00;26.00;17.00;19.00;19.00;16.00;13.00;15.00;15.00;13.00;11.00;13.00;12.00;11.00;52.00;55.00;54.00;50.00;73.00;67.00;40.00;24.00;21.00;18.00;16.00;25.00;43.00;43.00;60.00;69.00;152.00;394.00;242.00;112.00;245.00;389.00;342.00;182.00;134.00;115.00;103.00;Subtropical humid forest;131.00;143.00;148.00;130.00;145.00;145.00;130.00;154.00;132.00;175.00;98.00
37.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
38.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
39.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
40.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
41.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
42.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
43.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
44.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
45.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
46.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
47.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
48.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
49.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
50.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
51.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
52.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
53.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
54.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
55.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
56.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
57.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
58.00;44.97;9.68;103.00;89.99;3.00;350.54;158.33;7.42;-255.42;37.84;65.00;65.00;1346.33;73.50;21.50;27.00;51.75;21.25;29.50;28.25;1348.00;1284.00;1407.00;1440.00;73.00;73.00;74.00;74.00;22.00;22.00;21.00;21.00;26.00;26.00;27.00;29.00;52.00;52.00;52.00;51.00;22.00;22.00;21.00;20.00;6.00;7.00;7.00;24.00;24.00;24.00;24.00;16.00;18.00;15.00;14.00;13.00;14.00;12.00;12.00;10.00;12.00;10.00;10.00;45.00;47.00;44.00;43.00;71.00;19.00;17.00;11.00;9.00;7.00;6.00;21.00;24.00;28.00;40.00;41.00;83.00;239.00;156.00;74.00;285.00;305.00;207.00;160.00;107.00;82.00;68.00;Temperate oceanic forest;63.00;84.00;117.00;76.00;68.00;37.00;75.00;69.00;80.00;65.00;53.00
