,temp_c,precipitation_mm,depth_midpoint_previous,depth_midpoint_current,soc_g_kg_previous,soc_mg_ha_previous,latitud,longitud,elevation,slope,slopeclass,aspect,hillshade,rougness,cwd,pt10,avg_percipitation,bd_avg,ph_avg,cat_avg,clay_avg,slit_avg,sand_avg,gridsoc_g_kg_avg,soc_change_mg
1289,20.3,658.0,12.5,12.5,13.3,44.64,-23.866666666666664,64.06,1739.0,0.0,1.3333333333333333,177.11,0.0,138.13,-1102.3066666666666,22.659999999999997,62.0,1297.0,61.083333333333336,9.916666666666666,21.75,10.583333333333334,67.66666666666667,12.25,-8.93
1290,17.333333333333332,442.6666666666667,12.5,12.5,13.3,44.64,37.62,-4.8133333333333335,55.0,89.99,4.666666666666667,333.18,158.33,49.97,-958.43,16.2,58.666666666666664,1380.67,76.75,18.75,26.333333333333332,32.583333333333336,41.083333333333336,15.5,52.900000000000006
1291,16.333333333333332,431.0,12.5,12.5,13.3,44.64,37.779999999999994,-3.716666666666667,55.0,89.99,5.666666666666667,333.18,158.33,49.97,-920.68,16.366666666666667,52.666666666666664,1380.67,77.25,17.75,26.416666666666668,34.333333333333336,39.25,14.666666666666666,87.05
1292,18.0,488.0,10.0,10.0,4.19,12.93,37.26,-6.94,55.0,89.99,4.0,333.18,158.33,49.97,-982.13,17.46,72.0,1380.67,75.25,19.25,25.5,30.75,43.75,16.5,1.1400000000000006
1293,18.0,488.0,10.0,10.0,4.19,12.93,37.26,-6.94,809.0,0.0,4.0,190.76,42.42,78.71,-982.13,17.46,72.0,1372.0,75.25,19.25,25.5,30.75,43.75,16.5,9.3
1294,18.0,488.0,10.0,10.0,4.19,12.93,37.26,-6.94,378.0,89.98,4.0,244.52,42.42,37.97,-982.13,17.46,72.0,1395.0,75.25,19.25,25.5,30.75,43.75,16.5,13.559999999999999
1295,18.0,488.0,10.0,10.0,4.19,12.93,37.26,-6.94,378.0,89.98,4.0,244.52,42.42,37.97,-982.13,17.46,72.0,1395.0,75.25,19.25,25.5,30.75,43.75,16.5,11.45
1296,17.0,550.0,45.0,45.0,8.3,103.64,37.78,-3.78,482.0,90.0,5.0,14.93,0.0,39.86,-941.58,16.53,54.0,1395.5,79.25,18.0,28.25,34.75,37.0,13.5,7.159999999999997
1297,17.0,550.0,45.0,45.0,8.02,100.67,37.78,-3.78,482.0,90.0,5.0,14.93,0.0,39.86,-941.58,16.53,54.0,1395.5,79.25,18.0,28.25,34.75,37.0,13.5,7.359999999999999
1298,7.0,550.0,45.0,45.0,9.13,113.43,44.52,-99.44,447.0,89.98,3.0,325.78,158.33,42.21,-659.58,30.41,10.0,1491.0,70.75,25.0,29.75,39.25,31.0,17.0,0.3999999999999915
1299,7.0,550.0,45.0,45.0,9.8,120.4,44.52,-99.44,447.0,89.98,3.0,325.78,158.33,42.21,-659.58,30.41,10.0,1491.0,70.75,25.0,29.75,39.25,31.0,17.0,-2.8800000000000097
1300,7.0,863.0,10.0,10.0,7.5,21.79,45.0,-82.5,175.0,0.0,8.0,0.0,0.0,0.0,-181.25,50.81,65.0,909.67,64.66666666666667,24.416666666666668,23.0,37.083333333333336,39.916666666666664,72.91666666666667,1.25
1301,7.0,863.0,10.0,10.0,7.5,21.79,45.0,-82.5,175.0,0.0,8.0,0.0,0.0,0.0,-181.25,50.81,65.0,1063.0,73.41666666666667,24.416666666666668,26.75,33.583333333333336,39.666666666666664,29.416666666666668,5.670000000000002
1302,10.666666666666666,1339.3333333333333,10.0,10.0,7.5,21.79,24.273333333333337,-63.173333333333325,45.0,90.0,6.0,272.82,158.33,35.57,-112.40666666666668,71.82333333333334,149.33333333333334,988.0,59.333333333333336,22.916666666666668,27.833333333333332,24.25,47.916666666666664,64.0,5.190000000000001
1303,7.0,863.0,10.0,10.0,7.5,21.79,45.0,-82.5,170.0,90.0,8.0,19.44,0.0,13.53,-181.25,50.81,65.0,968.67,61.916666666666664,19.583333333333332,20.25,54.916666666666664,24.833333333333332,30.583333333333332,3.7300000000000004
1304,17.0,470.0,23.0,23.0,7.87,36.44,37.72,-3.46,108.0,0.0,7.0,174.29,0.0,12.92,-710.29,32.91,80.0,1192.33,74.75,21.75,26.75,36.25,37.0,31.25,11.95666666666667
1305,17.0,470.0,12.0,12.0,5.85,23.09,37.72,-3.46,11.0,89.7,7.0,153.43,0.0,2.83,-710.29,32.91,80.0,1378.67,74.75,21.75,26.75,36.25,37.0,31.25,29.676666666666673
1306,18.0,485.0,12.5,12.5,17.3,58.76,37.28,15.0,11.0,89.7,4.0,153.43,0.0,2.83,-793.5,17.44,72.0,1378.67,72.75,24.25,31.25,32.75,36.0,17.5,-2.8799999999999955
1307,18.0,485.0,12.5,12.5,17.3,64.46,37.28,15.0,33.0,90.0,4.0,305.54,158.33,9.75,-793.5,17.44,72.0,1461.5,72.75,24.25,31.25,32.75,36.0,17.5,-8.579999999999991
1308,18.0,485.0,12.5,12.5,17.3,61.43,37.28,15.0,33.0,90.0,4.0,305.54,158.33,9.75,-793.5,17.44,72.0,1461.5,72.75,24.25,31.25,32.75,36.0,17.5,-5.549999999999997
1309,15.0,453.0,5.0,5.0,30.9,51.95,37.74,-3.65,33.0,90.0,7.0,305.54,158.33,9.75,-868.88,17.96,54.0,1461.5,76.75,16.25,25.75,36.0,38.25,14.0,29.19999999999999
1310,17.0,420.0,5.0,5.0,21.0,34.48,37.8,-3.75,33.0,90.0,5.0,305.54,158.33,9.75,-946.58,15.57,52.0,1461.5,77.5,18.5,26.75,33.5,39.75,15.0,46.62000000000001
1311,17.0,420.0,5.0,5.0,19.3,34.68,37.8,-3.75,33.0,90.0,5.0,305.54,158.33,9.75,-946.58,15.57,52.0,1461.5,77.5,18.5,26.75,33.5,39.75,15.0,46.42000000000001
1312,17.0,550.0,15.0,15.0,6.72,158.0,37.78,-3.78,33.0,90.0,5.0,305.54,158.33,9.75,-941.58,16.53,54.0,1461.5,79.25,18.0,28.25,34.75,37.0,13.5,-116.05666666666667
1313,17.0,550.0,15.0,15.0,7.11,113.6,37.78,-3.78,33.0,90.0,5.0,305.54,158.33,9.75,-941.58,16.53,54.0,1461.5,79.25,18.0,28.25,34.75,37.0,13.5,-71.65666666666667
1314,19.0,203.0,15.0,15.0,11.0,27.3,31.05,34.85,33.0,90.0,5.0,305.54,158.33,9.75,-1389.58,7.08,47.0,1461.5,78.25,14.25,27.75,38.75,33.5,3.75,107.66333333333334
1315,19.0,203.0,15.0,15.0,11.0,37.29,31.05,34.85,33.0,90.0,5.0,305.54,158.33,9.75,-1389.58,7.08,47.0,1461.5,78.25,14.25,27.75,38.75,33.5,3.75,97.67333333333335
1316,3.0,620.0,15.0,15.0,10.366666666666667,157.0,64.33,21.23,33.0,90.0,4.0,305.54,158.33,9.75,-129.54,48.55,46.0,1461.5,48.0,23.5,11.5,34.0,54.5,105.5,3.0
1317,3.0,638.0,15.0,15.0,10.366666666666667,92.0,63.2,18.48,33.0,90.0,5.0,305.54,158.33,9.75,-126.79,47.89,48.0,1461.5,47.0,23.25,12.25,32.75,55.0,96.5,5.0
1318,6.0,556.0,15.0,15.0,13.300000000000002,61.0,58.73,16.78,33.0,90.0,3.0,305.54,158.33,9.75,-196.08,34.07,36.0,1461.5,50.25,32.5,19.75,36.75,43.5,92.25,2.0
1319,6.0,896.0,15.0,15.0,16.233333333333334,102.0,57.62,13.25,587.0,90.0,4.0,280.01,158.33,17.49,-91.04,55.88,80.0,1385.5,45.25,15.5,6.25,27.75,66.0,82.25,0.0
1320,7.0,790.0,15.0,15.0,12.51,91.0,55.93,13.2,587.0,90.0,3.0,280.01,158.33,17.49,-142.92,45.4,67.0,1385.5,59.25,16.0,13.25,33.25,53.5,51.75,-10.0
1321,13.76,766.0,7.5,7.5,16.233333333333334,16.03,44.37,12.02,769.0,90.0,1.0,352.41,158.33,22.11,-316.79,30.01,41.0,1336.0,75.75,19.75,24.0,45.0,31.0,22.75,-4.340000000000002
1322,13.76,766.0,7.5,7.5,16.233333333333334,16.03,44.37,12.02,769.0,90.0,1.0,352.41,158.33,22.11,-316.79,30.01,41.0,1336.0,75.75,19.75,24.0,45.0,31.0,22.75,-2.0000000000000018
1323,26.7,998.0,10.0,10.0,4.46,17.8,-3.44,-39.15,769.0,90.0,2.0,352.41,158.33,22.11,-927.17,33.89,98.0,1336.0,58.5,13.25,17.25,18.0,64.75,15.25,-6.200000000000001
1324,26.7,998.0,10.0,10.0,4.46,17.8,-3.44,-39.15,769.0,90.0,2.0,352.41,158.33,22.11,-927.17,33.89,98.0,1336.0,58.5,13.25,17.25,18.0,64.75,15.25,-6.100000000000001
1325,26.7,998.0,10.0,10.0,5.296666666666667,17.8,-3.44,-39.15,981.0,90.0,2.0,143.97,0.0,25.38,-927.17,33.89,98.0,1350.0,58.5,13.25,17.25,18.0,64.75,15.25,-5.300000000000001
1326,26.7,998.0,10.0,10.0,5.296666666666667,17.8,-3.44,-39.15,981.0,90.0,2.0,143.97,0.0,25.38,-927.17,33.89,98.0,1350.0,58.5,13.25,17.25,18.0,64.75,15.25,-3.1000000000000014
1327,26.7,998.0,10.0,10.0,5.296666666666667,17.8,-3.44,-39.15,981.0,90.0,2.0,143.97,0.0,25.38,-927.17,33.89,98.0,1350.0,58.5,13.25,17.25,18.0,64.75,15.25,-6.300000000000001
1328,26.7,998.0,10.0,10.0,5.296666666666667,17.8,-3.44,-39.15,981.0,90.0,2.0,143.97,0.0,25.38,-927.17,33.89,98.0,1350.0,58.5,13.25,17.25,18.0,64.75,15.25,-4.9
1329,26.7,998.0,30.0,30.0,5.296666666666667,9.3,-3.44,-39.15,981.0,90.0,2.0,143.97,0.0,25.38,-927.17,33.89,98.0,1350.0,58.5,13.25,17.25,18.0,64.75,15.25,-2.8000000000000007
1330,26.7,998.0,30.0,30.0,5.296666666666667,9.3,-3.44,-39.15,981.0,90.0,2.0,143.97,0.0,25.38,-927.17,33.89,98.0,1350.0,58.5,13.25,17.25,18.0,64.75,15.25,-3.4000000000000004
1331,26.7,998.0,30.0,30.0,5.296666666666667,9.3,-3.44,-39.15,981.0,90.0,2.0,143.97,0.0,25.38,-927.17,33.89,98.0,1350.0,58.5,13.25,17.25,18.0,64.75,15.25,-1.200000000000001
1332,26.7,998.0,30.0,30.0,5.296666666666667,9.3,-3.44,-39.15,814.0,90.0,2.0,9.69,0.0,25.61,-927.17,33.89,98.0,1379.5,58.5,13.25,17.25,18.0,64.75,15.25,-1.700000000000001
1333,26.7,998.0,30.0,30.0,5.296666666666667,9.3,-3.44,-39.15,814.0,90.0,2.0,9.69,0.0,25.61,-927.17,33.89,98.0,1379.5,58.5,13.25,17.25,18.0,64.75,15.25,-3.500000000000001
1334,26.7,998.0,30.0,30.0,5.296666666666667,9.3,-3.44,-39.15,814.0,90.0,2.0,9.69,0.0,25.61,-927.17,33.89,98.0,1379.5,58.5,13.25,17.25,18.0,64.75,15.25,-2.6000000000000005
1335,22.5,1440.0,10.0,10.0,9.112666666666668,32.9,-16.36,-46.9,814.0,90.0,3.0,9.69,0.0,25.61,-458.33,40.97,255.0,1379.5,59.25,9.0,29.0,22.5,48.5,8.0,-1.2999999999999972
1336,22.5,1440.0,10.0,10.0,9.112666666666668,24.9,-16.36,-46.9,814.0,90.0,3.0,9.69,0.0,25.61,-458.33,40.97,255.0,1379.5,59.25,9.0,29.0,22.5,48.5,8.0,6.700000000000003
1337,22.5,1440.0,10.0,10.0,9.112666666666668,29.5,-17.74,-46.17,814.0,90.0,3.0,9.69,0.0,25.61,-499.88,42.09,268.0,1379.5,58.0,7.5,28.0,20.75,51.25,13.25,-1.8000000000000007
1338,22.5,1440.0,10.0,10.0,9.112666666666668,22.2,-17.74,-46.17,814.0,90.0,3.0,9.69,0.0,25.61,-499.88,42.09,268.0,1379.5,58.0,7.5,28.0,20.75,51.25,13.25,-0.3999999999999986
1339,22.5,1440.0,30.0,30.0,9.112666666666668,17.0,-17.74,-46.17,814.0,90.0,3.0,9.69,0.0,25.61,-499.88,42.09,268.0,1379.5,58.0,7.5,28.0,20.75,51.25,13.25,10.7
1340,22.5,1440.0,30.0,30.0,11.420000000000002,13.7,-17.74,-46.17,660.0,0.0,3.0,86.63,0.0,7.0,-499.88,42.09,268.0,1293.5,58.0,7.5,28.0,20.75,51.25,13.25,8.100000000000001
1341,20.8,1470.0,15.0,15.0,11.420000000000002,37.4,-20.92,-46.98,660.0,0.0,3.0,86.63,0.0,7.0,-274.92,53.31,284.0,1293.5,52.75,6.5,26.5,11.75,61.75,14.75,0.3999999999999986
1342,20.8,1470.0,15.0,15.0,11.420000000000002,37.4,-20.92,-46.98,660.0,0.0,3.0,86.63,0.0,7.0,-274.92,53.31,284.0,1293.5,52.75,6.5,26.5,11.75,61.75,14.75,-12.899999999999999
1343,20.8,1470.0,15.0,15.0,11.420000000000002,37.4,-20.92,-46.98,660.0,0.0,3.0,86.63,0.0,7.0,-274.92,53.31,284.0,1293.5,52.75,6.5,26.5,11.75,61.75,14.75,-8.299999999999997
1344,20.8,1470.0,10.0,10.0,11.420000000000002,73.8,-20.92,-46.98,660.0,0.0,3.0,86.63,0.0,7.0,-274.92,53.31,284.0,1293.5,52.75,6.5,26.5,11.75,61.75,14.75,-12.099999999999994
1345,20.8,1470.0,10.0,10.0,11.420000000000002,73.8,-20.92,-46.98,660.0,0.0,3.0,86.63,0.0,7.0,-274.92,53.31,284.0,1293.5,52.75,6.5,26.5,11.75,61.75,14.75,-11.699999999999996
1346,20.8,1470.0,30.0,30.0,9.112666666666668,47.7,-20.92,-46.98,938.0,89.99,3.0,19.02,0.0,55.43,-274.92,53.31,284.0,1328.0,52.75,6.5,26.5,11.75,61.75,14.75,-2.8000000000000043
1347,20.8,1470.0,30.0,30.0,9.112666666666668,47.7,-20.92,-46.98,938.0,89.99,3.0,19.02,0.0,55.43,-274.92,53.31,284.0,1328.0,52.75,6.5,26.5,11.75,61.75,14.75,-2.0
1348,22.3,1250.0,10.0,10.0,9.112666666666668,56.8,-20.89,-45.27,938.0,89.99,2.0,19.02,0.0,55.43,-331.29,50.96,288.0,1328.0,53.0,11.25,29.75,15.5,54.75,8.5,2.1000000000000014
1349,22.3,1250.0,10.0,10.0,9.112666666666668,56.8,-20.89,-45.27,938.0,89.99,2.0,19.02,0.0,55.43,-331.29,50.96,288.0,1328.0,53.0,11.25,29.75,15.5,54.75,8.5,-6.0
1350,22.3,1250.0,10.0,10.0,9.112666666666668,77.5,-20.89,-45.27,938.0,89.99,2.0,19.02,0.0,55.43,-331.29,50.96,288.0,1328.0,53.0,11.25,29.75,15.5,54.75,8.5,-28.9
1351,22.3,1250.0,10.0,10.0,9.112666666666668,77.5,-20.89,-45.27,938.0,89.99,2.0,19.02,0.0,55.43,-331.29,50.96,288.0,1328.0,53.0,11.25,29.75,15.5,54.75,8.5,-18.299999999999997
1352,22.3,1250.0,30.0,30.0,9.112666666666668,31.3,-20.89,-45.27,938.0,89.99,2.0,19.02,0.0,55.43,-331.29,50.96,288.0,1328.0,53.0,11.25,29.75,15.5,54.75,8.5,-7.900000000000002
1353,22.3,1250.0,30.0,30.0,9.112666666666668,31.3,-20.89,-45.27,938.0,89.99,2.0,19.02,0.0,55.43,-331.29,50.96,288.0,1328.0,53.0,11.25,29.75,15.5,54.75,8.5,-5.0
1354,22.3,1250.0,30.0,30.0,9.112666666666668,28.7,-20.89,-45.27,938.0,89.99,2.0,19.02,0.0,55.43,-331.29,50.96,288.0,1328.0,53.0,11.25,29.75,15.5,54.75,8.5,-11.2
1355,22.3,1250.0,30.0,30.0,9.112666666666668,28.7,-20.89,-45.27,938.0,89.99,2.0,19.02,0.0,55.43,-331.29,50.96,288.0,1328.0,53.0,11.25,29.75,15.5,54.75,8.5,-8.2
1356,16.3,1.642,10.0,10.0,6.396666666666667,85.5,-15.32,-54.87,938.0,89.99,3.0,19.02,0.0,55.43,-372.29,53.04,293.0,1328.0,51.75,6.25,38.25,15.5,46.25,16.25,19.299999999999997
1357,16.3,1.642,10.0,10.0,6.396666666666667,85.5,-15.32,-54.87,938.0,89.99,3.0,19.02,0.0,55.43,-372.29,53.04,293.0,1328.0,51.75,6.25,38.25,15.5,46.25,16.25,48.599999999999994
1358,16.3,1.642,10.0,10.0,6.396666666666667,85.5,-15.32,-54.87,938.0,89.99,3.0,19.02,0.0,55.43,-372.29,53.04,293.0,1328.0,51.75,6.25,38.25,15.5,46.25,16.25,3.299999999999997
1359,16.3,1.642,30.0,30.0,6.396666666666667,48.0,-15.32,-54.87,938.0,89.99,3.0,19.02,0.0,55.43,-372.29,53.04,293.0,1328.0,51.75,6.25,38.25,15.5,46.25,16.25,0.7000000000000028
1360,16.3,1.642,30.0,30.0,6.396666666666667,48.0,-15.32,-54.87,938.0,89.99,3.0,19.02,0.0,55.43,-372.29,53.04,293.0,1328.0,51.75,6.25,38.25,15.5,46.25,16.25,20.299999999999997
1361,16.3,1.642,30.0,30.0,4.366666666666667,48.0,-15.32,-54.87,594.0,90.0,3.0,225.0,42.42,124.73,-372.29,53.04,293.0,1300.5,51.75,6.25,38.25,15.5,46.25,16.25,-2.700000000000003
1362,22.0,1500.0,5.0,5.0,14.986666666666666,35.48,-18.41,-46.42,594.0,90.0,1.0,225.0,42.42,124.73,-450.63,48.58,280.0,1300.5,52.25,7.75,37.75,17.25,45.0,16.5,-0.6699999999999946
1363,22.0,1500.0,15.0,15.0,14.986666666666666,87.4,-18.41,-46.42,594.0,90.0,1.0,225.0,42.42,124.73,-450.63,48.58,280.0,1300.5,52.25,7.75,37.75,17.25,45.0,16.5,9.949999999999989
1364,22.0,1500.0,50.0,50.0,15.65333333333333,160.74,-18.41,-46.42,594.0,90.0,1.0,225.0,42.42,124.73,-450.63,48.58,280.0,1300.5,52.25,7.75,37.75,17.25,45.0,16.5,75.47999999999999
1365,22.0,1500.0,5.0,5.0,14.986666666666666,35.48,-18.41,-46.42,594.0,90.0,1.0,225.0,42.42,124.73,-450.63,48.58,280.0,1300.5,52.25,7.75,37.75,17.25,45.0,16.5,-0.7199999999999989
1366,22.0,1500.0,15.0,15.0,14.986666666666666,87.4,-18.41,-46.42,594.0,90.0,1.0,225.0,42.42,124.73,-450.63,48.58,280.0,1300.5,52.25,7.75,37.75,17.25,45.0,16.5,5.069999999999993
1367,22.0,1500.0,50.0,50.0,15.65333333333333,160.74,-18.41,-46.42,594.0,90.0,1.0,225.0,42.42,124.73,-450.63,48.58,280.0,1300.5,52.25,7.75,37.75,17.25,45.0,16.5,65.09
1368,22.0,1500.0,5.0,5.0,14.986666666666666,35.48,-18.41,-46.42,594.0,90.0,1.0,225.0,42.42,124.73,-450.63,48.58,280.0,1300.5,52.25,7.75,37.75,17.25,45.0,16.5,4.670000000000002
1369,22.0,1500.0,15.0,15.0,14.986666666666666,87.4,-18.41,-46.42,594.0,90.0,1.0,225.0,42.42,124.73,-450.63,48.58,280.0,1300.5,52.25,7.75,37.75,17.25,45.0,16.5,15.099999999999994
1370,22.0,1500.0,50.0,50.0,15.65333333333333,160.74,-18.41,-46.42,594.0,90.0,1.0,225.0,42.42,124.73,-450.63,48.58,280.0,1300.5,52.25,7.75,37.75,17.25,45.0,16.5,75.69999999999999
1371,22.0,1500.0,5.0,5.0,14.986666666666666,35.48,-18.41,-46.42,594.0,90.0,1.0,225.0,42.42,124.73,-450.63,48.58,280.0,1300.5,52.25,7.75,37.75,17.25,45.0,16.5,2.520000000000003
1372,22.0,1500.0,15.0,15.0,14.986666666666666,87.4,-18.41,-46.42,594.0,90.0,1.0,225.0,42.42,124.73,-450.63,48.58,280.0,1300.5,52.25,7.75,37.75,17.25,45.0,16.5,8.099999999999994
1373,22.0,1500.0,50.0,50.0,15.65333333333333,160.74,-18.41,-46.42,594.0,90.0,1.0,225.0,42.42,124.73,-450.63,48.58,280.0,1300.5,52.25,7.75,37.75,17.25,45.0,16.5,55.97
1374,22.0,1500.0,5.0,5.0,14.986666666666666,36.38,-18.41,-46.42,594.0,90.0,1.0,225.0,42.42,124.73,-450.63,48.58,280.0,1300.5,52.25,7.75,37.75,17.25,45.0,16.5,1.0999999999999943
1375,22.0,1500.0,15.0,15.0,17.84,93.99,-18.41,-46.42,594.0,90.0,1.0,225.0,42.42,124.73,-450.63,48.58,280.0,1300.5,52.25,7.75,37.75,17.25,45.0,16.5,5.940000000000012
1376,22.0,1500.0,50.0,50.0,5.559333333333334,221.27,-18.41,-46.42,906.0,0.0,1.0,128.95,0.0,110.96,-450.63,48.58,280.0,1339.5,52.25,7.75,37.75,17.25,45.0,16.5,15.060000000000002
1377,22.0,1500.0,5.0,5.0,9.112666666666668,39.5,-20.36,-41.96,906.0,0.0,5.0,128.95,0.0,110.96,-268.58,42.02,210.0,1339.5,54.25,8.75,30.5,14.75,54.75,17.5,-6.899999999999999
1378,22.0,1500.0,15.0,15.0,9.112666666666668,86.39,-20.36,-41.96,906.0,0.0,5.0,128.95,0.0,110.96,-268.58,42.02,210.0,1339.5,54.25,8.75,30.5,14.75,54.75,17.5,15.75
1379,22.0,1500.0,50.0,50.0,5.559333333333334,186.46,-20.36,-41.96,906.0,0.0,5.0,128.95,0.0,110.96,-268.58,42.02,210.0,1339.5,54.25,8.75,30.5,14.75,54.75,17.5,-20.57000000000002
1380,22.0,1500.0,5.0,5.0,9.112666666666668,39.5,-20.36,-41.96,906.0,0.0,5.0,128.95,0.0,110.96,-268.58,42.02,210.0,1339.5,54.25,8.75,30.5,14.75,54.75,17.5,-8.48
1381,22.0,1500.0,15.0,15.0,9.112666666666668,86.39,-20.36,-41.96,906.0,0.0,5.0,128.95,0.0,110.96,-268.58,42.02,210.0,1339.5,54.25,8.75,30.5,14.75,54.75,17.5,21.42
1382,22.0,1500.0,50.0,50.0,5.559333333333334,186.46,-20.36,-41.96,906.0,0.0,5.0,128.95,0.0,110.96,-268.58,42.02,210.0,1339.5,54.25,8.75,30.5,14.75,54.75,17.5,15.919999999999987
1383,22.0,1500.0,5.0,5.0,9.112666666666668,39.5,-20.36,-41.96,906.0,0.0,5.0,128.95,0.0,110.96,-268.58,42.02,210.0,1339.5,54.25,8.75,30.5,14.75,54.75,17.5,-10.629999999999999
1384,22.0,1500.0,15.0,15.0,9.112666666666668,86.39,-20.36,-41.96,906.0,0.0,5.0,128.95,0.0,110.96,-268.58,42.02,210.0,1339.5,54.25,8.75,30.5,14.75,54.75,17.5,-2.1400000000000006
1385,22.0,1500.0,50.0,50.0,5.559333333333334,186.46,-20.36,-41.96,906.0,0.0,5.0,128.95,0.0,110.96,-268.58,42.02,210.0,1339.5,54.25,8.75,30.5,14.75,54.75,17.5,0.7800000000000011
1386,22.0,1500.0,5.0,5.0,9.112666666666668,39.5,-20.36,-41.96,906.0,0.0,5.0,128.95,0.0,110.96,-268.58,42.02,210.0,1339.5,54.25,8.75,30.5,14.75,54.75,17.5,-21.37
1387,22.0,1500.0,15.0,15.0,9.112666666666668,86.39,-20.36,-41.96,906.0,0.0,5.0,128.95,0.0,110.96,-268.58,42.02,210.0,1339.5,54.25,8.75,30.5,14.75,54.75,17.5,-37.33
1388,22.0,1500.0,50.0,50.0,5.559333333333334,186.46,-20.36,-41.96,906.0,0.0,5.0,128.95,0.0,110.96,-268.58,42.02,210.0,1339.5,54.25,8.75,30.5,14.75,54.75,17.5,-88.66000000000001
1389,22.0,1500.0,5.0,5.0,9.112666666666668,24.58,-20.36,-41.96,906.0,0.0,5.0,128.95,0.0,110.96,-268.58,42.02,210.0,1339.5,54.25,8.75,30.5,14.75,54.75,17.5,6.16
1390,22.0,1500.0,15.0,15.0,9.112666666666668,78.44,-20.36,-41.96,906.0,0.0,5.0,128.95,0.0,110.96,-268.58,42.02,210.0,1339.5,54.25,8.75,30.5,14.75,54.75,17.5,14.760000000000005
1391,22.0,1500.0,50.0,50.0,11.366666666666667,150.09,-20.36,-41.96,137.0,90.0,5.0,302.09,158.33,46.1,-268.58,42.02,210.0,1202.33,54.25,8.75,30.5,14.75,54.75,17.5,26.47999999999999
1392,22.0,1500.0,5.0,5.0,11.366666666666667,27.31,-20.8,-47.1,137.0,90.0,2.0,302.09,158.33,46.1,-277.88,51.51,282.0,1202.33,54.0,11.75,36.0,16.25,47.75,15.5,-5.84
1393,22.0,1500.0,15.0,15.0,11.366666666666667,72.12,-20.8,-47.1,137.0,90.0,2.0,302.09,158.33,46.1,-277.88,51.51,282.0,1202.33,54.0,11.75,36.0,16.25,47.75,15.5,-10.190000000000005
1394,22.0,1500.0,50.0,50.0,11.366666666666667,192.91,-20.8,-47.1,137.0,90.0,2.0,302.09,158.33,46.1,-277.88,51.51,282.0,1202.33,54.0,11.75,36.0,16.25,47.75,15.5,-46.96000000000001
1395,22.0,1500.0,5.0,5.0,11.366666666666667,27.31,-20.8,-47.1,137.0,90.0,2.0,302.09,158.33,46.1,-277.88,51.51,282.0,1202.33,54.0,11.75,36.0,16.25,47.75,15.5,-6.189999999999998
1396,22.0,1500.0,15.0,15.0,11.366666666666667,72.12,-20.8,-47.1,137.0,90.0,2.0,302.09,158.33,46.1,-277.88,51.51,282.0,1202.33,54.0,11.75,36.0,16.25,47.75,15.5,-9.920000000000002
1397,22.0,1500.0,50.0,50.0,11.366666666666667,192.91,-20.8,-47.1,137.0,90.0,2.0,302.09,158.33,46.1,-277.88,51.51,282.0,1202.33,54.0,11.75,36.0,16.25,47.75,15.5,-47.900000000000006
1398,22.0,1500.0,5.0,5.0,11.366666666666667,27.31,-20.8,-47.1,137.0,90.0,2.0,302.09,158.33,46.1,-277.88,51.51,282.0,1202.33,54.0,11.75,36.0,16.25,47.75,15.5,-3.099999999999998
1399,22.0,1500.0,15.0,15.0,11.366666666666667,72.12,-20.8,-47.1,137.0,90.0,2.0,302.09,158.33,46.1,-277.88,51.51,282.0,1202.33,54.0,11.75,36.0,16.25,47.75,15.5,-6.939999999999998
1400,22.0,1500.0,50.0,50.0,11.366666666666667,192.91,-20.8,-47.1,137.0,90.0,2.0,302.09,158.33,46.1,-277.88,51.51,282.0,1202.33,54.0,11.75,36.0,16.25,47.75,15.5,-23.319999999999993
1401,22.0,1500.0,5.0,5.0,11.366666666666667,27.31,-20.8,-47.1,137.0,90.0,2.0,302.09,158.33,46.1,-277.88,51.51,282.0,1202.33,54.0,11.75,36.0,16.25,47.75,15.5,-2.099999999999998
1402,22.0,1500.0,15.0,15.0,11.366666666666667,72.12,-20.8,-47.1,137.0,90.0,2.0,302.09,158.33,46.1,-277.88,51.51,282.0,1202.33,54.0,11.75,36.0,16.25,47.75,15.5,-5.8500000000000085
1403,22.0,1500.0,50.0,50.0,11.366666666666667,192.91,-20.8,-47.1,137.0,90.0,2.0,302.09,158.33,46.1,-277.88,51.51,282.0,1202.33,54.0,11.75,36.0,16.25,47.75,15.5,-26.310000000000002
1404,22.0,1500.0,5.0,5.0,11.366666666666667,23.17,-20.8,-47.1,137.0,90.0,2.0,302.09,158.33,46.1,-277.88,51.51,282.0,1202.33,54.0,11.75,36.0,16.25,47.75,15.5,-0.33000000000000185
1405,22.0,1500.0,15.0,15.0,11.366666666666667,64.24,-20.8,-47.1,137.0,90.0,2.0,302.09,158.33,46.1,-277.88,51.51,282.0,1202.33,54.0,11.75,36.0,16.25,47.75,15.5,-0.6799999999999926
1406,22.0,1500.0,50.0,50.0,11.366666666666667,155.81,-20.8,-47.1,137.0,90.0,2.0,302.09,158.33,46.1,-277.88,51.51,282.0,1202.33,54.0,11.75,36.0,16.25,47.75,15.5,1.960000000000008
1407,13.9,2090.0,7.5,7.5,50.7,37.02333333333333,41.91,41.98,137.0,90.0,5.0,302.09,158.33,46.1,-30.46,85.01,191.0,1202.33,54.5,19.5,30.25,35.75,34.0,48.75,48.38000000000002
