ID;IDstudy;plotID;country;region;temperature_Celsiul;precipitation_mm;climate;Latitud;Longitud;bedrock;soil_type;USDA;TYPE_CHANGE;CROP_current;CROP_type;cropAGE;current_land_use;LUC_this_study;previous_land_use;years_since_luc;TEMPORAL_only_this study;timeTEMPORAL;CHANGE_management;year_since_MANAGEMENT_CHANGE;soil_treatments;tillageYESNO;tillage_type;fertilizerYESNO;fet_type;rate_fertilizer_kh_ha;pesticides;org_amendYESNO;org_amend_type;prev_man;SINGLE_DATA-MULTIPLE_SINGLEAMPLING;DIF_DEPTH_current_point;CONTI_DEPTH;NUM_DEPTH;year_measure;N_plots_current;N_sample_per_plot_current;N_measured_current;soil_from_cm_current;soil_to_cm_current;depth_midpoint_current;bulk_density_Mg_m3_current;%clay_current;%silt_current;%sand_current;ph_current;SOC_g_kg_current;sd_SOC_gkg_current;SOC_Mg_ha_current;sd_SOC_Mgha_current;N_plots_previous;N_sample_per_plot_previous;N_measured_current;soil_from_cm_previous;soil_to_cm_previous;depth_midpoint_previous;Bulkdensity_previous;%clay_previous;%silt_previous;%sand_previous;ph_previous;SOC_g_kg_previous;sd_SOC_gkg_previous;SOC_Mg_ha_previous;sd_SOC_Mgha_previous;yearPpub
399;30;116;Germany;Welzow-Süd;9.4;569;Temperate;51.6;14.3;Quaternary_overburden_sediments;Loamy_sands;NA;TEMP;Black_locust;woody;14;SRC;NO;NA;NA;YES;12;NO;NA;NO;NO;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;YES;YES;3;2008;6;5;30;0;3;1.5;1.57;NA;NA;NA;7.4;23.3;1.5;NA;NA;6;5;30;0;3;1.5;1.74;NA;NA;NA;7.4;3.2;0.1;NA;NA;2012
400;30;116;Germany;Welzow-Süd;9.4;569;Temperate;51.6;14.3;Quaternary_overburden_sediments;Loamy_sands;NA;TEMP;Black_locust;woody;14;SRC;NO;NA;NA;YES;12;NO;NA;NO;NO;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;YES;YES;3;2008;6;5;30;3;10;6.5;1.57;NA;NA;NA;7.5;11.4;0.7;NA;NA;6;5;30;3;10;6.5;1.74;NA;NA;NA;7.4;3.2;0.5;NA;NA;2012
401;30;116;Germany;Welzow-Süd;9.4;569;Temperate;51.6;14.3;Quaternary_overburden_sediments;Loamy_sands;NA;TEMP;Black_locust;woody;14;SRC;NO;NA;NA;YES;12;NO;NA;NO;NO;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;YES;YES;3;2008;6;5;30;10;30;20;1.78;NA;NA;NA;7.5;10.4;0.5;NA;NA;6;5;30;10;30;20;1.72;NA;NA;NA;7.5;2.2;0.6;NA;NA;2012
402;31;117;USA;Illinois;10.9;1050;Temperate;40.1055;-88.32166;NA;NA;Wyanet_series;TEMP;Miscanthus;grass;4;bioenergy;NO;NA;NA;YES;4;NA;NA;NA;NA;NA;YES;N;NA;NA;NA;NA;NA;NA;YES;YES;2;2012;NA;NA;1;0;10;5;NA;NA;NA;NA;NA;1.21;NA;NA;NA;NA;NA;1;0;10;5;NA;NA;NA;NA;NA;10.5;NA;NA;NA;2015
403;31;117;USA;Illinois;10.9;1050;Temperate;40.1055;-88.32166;NA;NA;Wyanet_series;TEMP;Miscanthus;grass;4;bioenergy;NO;NA;NA;YES;4;NA;NA;NA;NA;NA;YES;N;NA;NA;NA;NA;NA;NA;YES;YES;2;2012;NA;NA;1;10;30;20;NA;NA;NA;NA;NA;1.08;NA;NA;NA;NA;NA;1;10;30;20;NA;NA;NA;NA;NA;11.2;NA;NA;NA;2015
404;31;118;USA;Kentucky;13.1;1150;Temperate;38.129;-84.5022;NA;NA;Maury_series;TEMP;Miscanthus;grass;4;bioenergy;NO;NA;NA;YES;4;NA;NA;NA;NA;NA;YES;N;NA;NA;NA;NA;NA;NA;YES;YES;2;2012;NA;NA;1;0;10;5;NA;NA;NA;NA;NA;2.25;NA;NA;NA;NA;NA;1;0;10;5;NA;NA;NA;NA;NA;24.8;NA;NA;NA;2015
405;31;118;USA;Kentucky;13.1;1150;Temperate;38.129;-84.5022;NA;NA;Maury_series;TEMP;Miscanthus;grass;4;bioenergy;NO;NA;NA;YES;4;NA;NA;NA;NA;NA;YES;N;NA;NA;NA;NA;NA;NA;YES;YES;2;2012;NA;NA;1;10;30;20;NA;NA;NA;NA;NA;1.31;NA;NA;NA;NA;NA;1;10;30;20;NA;NA;NA;NA;NA;12.7;NA;NA;NA;2015
406;31;119;USA;Nebraska;9.9;750;Temperate;41.168;-96.469;NA;NA;Tomek_series;TEMP;Miscanthus;grass;4;bioenergy;NO;NA;NA;YES;4;NA;NA;NA;NA;NA;YES;N;NA;NA;NA;NA;NA;NA;YES;YES;2;2012;NA;NA;1;0;10;5;NA;NA;NA;NA;NA;2.5;NA;NA;NA;NA;NA;1;0;10;5;NA;NA;NA;NA;NA;27.9;NA;NA;NA;2015
407;31;119;USA;Nebraska;9.9;750;Temperate;41.168;-96.469;NA;NA;Tomek_series;TEMP;Miscanthus;grass;4;bioenergy;NO;NA;NA;YES;4;NA;NA;NA;NA;NA;YES;N;NA;NA;NA;NA;NA;NA;YES;YES;2;2012;NA;NA;1;10;30;20;NA;NA;NA;NA;NA;1.78;NA;NA;NA;NA;NA;1;10;30;20;NA;NA;NA;NA;NA;16.9;NA;NA;NA;2015
408;31;120;USA;New_Jersey;12;1190;Temperate;41.225;-74.248;NA;NA;Holmdel_series;TEMP;Miscanthus;grass;4;bioenergy;NO;NA;NA;YES;4;NA;NA;NA;NA;NA;YES;N;NA;NA;NA;NA;NA;NA;YES;YES;2;2012;NA;NA;1;0;10;5;NA;NA;NA;NA;NA;1.54;NA;NA;NA;NA;NA;1;0;10;5;NA;NA;NA;NA;NA;12.2;NA;NA;NA;2015
409;31;120;USA;New_Jersey;12;1190;Temperate;41.225;-74.248;NA;NA;Holmdel_series;TEMP;Miscanthus;grass;4;bioenergy;NO;NA;NA;YES;4;NA;NA;NA;NA;NA;YES;N;NA;NA;NA;NA;NA;NA;YES;YES;2;2012;NA;NA;1;10;30;20;NA;NA;NA;NA;NA;1.28;NA;NA;NA;NA;NA;1;10;30;20;NA;NA;NA;NA;NA;11.5;NA;NA;NA;2015
410;32;121;UK;south_of_England;10;770;Temperate;50.966;-0.45;NA;Silt_loam;NA;LUC;Willow;woody;3;SRC;YES;grassland;3;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;YES;NO;2;2012;15;NA;15;0;30;15;NA;7.38;59.44;33.19;NA;NA;na;42.6;1.80;15;NA;15;0;30;15;NA;6.43;69.62;23.94;NA;NA;na;61.2;2.8;2017
411;32;121;UK;south_of_England;10;770;Temperate;50.966;-0.45;NA;Silt_loam;NA;LUC;Willow;woody;3;SRC;YES;grassland;3;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;YES;NO;2;2012;3;NA;3;0;100;50;NA;6.93;60.06;33.02;NA;NA;na;77.3;7.70;3;NA;3;0;100;50;NA;15.26;66.69;18.04;NA;NA;na;63.8;4.1;2017
412;33;122;Germany;Klein_Markow;8;592;Temperate;53.878;12.617;Marl;Luvisol;NA;TEMP;Miscanthus;grass;9;bioenergy;NO;NA;NA;YES;5;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;1999;NA;3;3;0;25;12.5;1.72;10;25;65;5.5;12.5;NA;NA;NA;NA;3;3;0;25;12.5;1.72;10;25;65;5.5;9;NA;NA;NA;2001
413;33;122;Germany;Klein_Markow;8;592;Temperate;53.878;12.617;Marl;Luvisol;NA;TEMP;Miscanthus;grass;9;bioenergy;NO;NA;NA;YES;4;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;1999;NA;3;3;0;25;12.5;1.72;10;25;65;5.5;12.5;NA;NA;NA;NA;3;3;0;25;12.5;1.72;10;25;65;5.5;10.6;NA;NA;NA;2001
414;33;122;Germany;Klein_Markow;8;592;Temperate;53.878;12.617;Marl;Luvisol;NA;TEMP;Miscanthus;grass;9;bioenergy;NO;NA;NA;YES;3;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;1999;NA;3;3;0;25;12.5;1.72;10;25;65;5.5;12.5;NA;NA;NA;NA;3;3;0;25;12.5;1.72;10;25;65;5.5;11.6;NA;NA;NA;2001
415;33;122;Germany;Klein_Markow;8;592;Temperate;53.878;12.617;Marl;Luvisol;NA;TEMP;Miscanthus;grass;9;bioenergy;NO;NA;NA;YES;2;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;1999;NA;3;3;0;25;12.5;1.72;10;25;65;5.5;12.5;NA;NA;NA;NA;3;3;0;25;12.5;1.72;10;25;65;5.5;11.2;NA;NA;NA;2001
416;33;122;Germany;Klein_Markow;8;592;Temperate;53.878;12.617;Marl;Luvisol;NA;TEMP;Miscanthus;grass;9;bioenergy;NO;NA;NA;YES;1;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;1999;NA;3;3;0;25;12.5;1.72;10;25;65;5.5;12.5;NA;NA;NA;NA;3;3;0;25;12.5;1.72;10;25;65;5.5;10.2;NA;NA;NA;2001
417;33;123;Germany;Boitzenhagen;9;639;Temperate;52.62;10.814;Sand;Cambisol;NA;TEMP;Miscanthus;grass;7;bioenergy;NO;NA;NA;YES;2;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;1996;NA;1;1;0;25;12.5;1.72;3;31;66;5;17.5;NA;NA;NA;NA;1;1;0;25;12.5;1.72;3;31;66;5;15.4;NA;NA;NA;2001
418;33;124;Germany;Guntersleben;9;649;Temperate;49.869;9.908;Loess;Phaeozem;NA;TEMP;Miscanthus;grass;8;bioenergy;NO;NA;NA;YES;2;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;1996;NA;4;4;0;25;12.5;1.72;24;58;18;7.4;20.1;NA;NA;NA;NA;4;4;0;25;12.5;1.72;24;58;18;7.4;20;NA;NA;NA;2001
419;33;125;Germany;Guntersleben;9;649;Temperate;49.869;9.908;Limestone;Rendzic_Leptosol;NA;TEMP;Miscanthus;grass;8;bioenergy;NO;NA;NA;YES;2;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;NO;NA;1;1996;NA;2;2;0;25;12.5;1.72;40;58;2;7.4;21.1;NA;NA;NA;NA;2;2;0;25;12.5;1.72;40;58;2;7.4;22.2;NA;NA;NA;2001
420;33;126;Brazil;Cacoal;24.5;2000;Tropical;-11.478;-61.379;Biotite_granite;Cambisol;Eutrudept;LUC;Coffee;woody;11;food;YES;natural_forest;11;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;YES;YES;5;2015;1;4;4;0;7;3.5;NA;26.6;NA;NA;6.9;32;NA;NA;NA;1;4;4;0;7;3.5;NA;25.9;NA;NA;6.5;45;NA;NA;NA;2017
421;33;126;Brazil;Cacoal;24.5;2000;Tropical;-11.478;-61.379;Biotite_granite;Cambisol;Eutrudept;LUC;Coffee;woody;11;food;YES;natural_forest;11;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;YES;YES;5;2015;1;4;4;7;28;17.5;NA;30.2;NA;NA;6.8;12;NA;NA;NA;1;4;4;7;28;17.5;NA;30;NA;NA;6.1;18;NA;NA;NA;2017
422;33;126;Brazil;Cacoal;24.5;2000;Tropical;-11.478;-61.379;Biotite_granite;Cambisol;Eutrudept;LUC;Coffee;woody;11;food;YES;natural_forest;11;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;YES;YES;5;2015;1;4;4;28;43;35.5;NA;32.9;NA;NA;6.7;10;NA;NA;NA;1;4;4;28;43;35.5;NA;32.2;NA;NA;6.2;10;NA;NA;NA;2017
423;33;126;Brazil;Cacoal;24.5;2000;Tropical;-11.478;-61.379;Biotite_granite;Cambisol;Eutrudept;LUC;Coffee;woody;11;food;YES;natural_forest;11;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;YES;YES;5;2015;1;4;4;64;132;98;NA;45.8;NA;NA;7;9;NA;NA;NA;1;4;4;64;1.32;98;NA;48;NA;NA;6.5;8;NA;NA;NA;2017
424;33;126;Brazil;Cacoal;24.5;2000;Tropical;-11.478;-61.379;Biotite_granite;Cambisol;Eutrudept;LUC;Coffee;woody;11;food;YES;natural_forest;11;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;YES;YES;5;2015;1;4;4;132;140;136;NA;33.7;NA;NA;7.1;6;NA;NA;NA;1;4;4;132;140;136;NA;39.7;NA;NA;6.4;5;NA;NA;NA;2017
425;33;127;Brazil;Cacoal;24.5;2000;Tropical;-11.478;-61.379;Biotite_granite;Cambisol;Eutrudept;LUC;Coffee;woody;11;food;YES;secondary_forest;11;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;YES;YES;5;2015;1;4;4;0;7;3.5;NA;26.6;NA;NA;6.9;32;NA;NA;NA;1;4;4;0;7;3.5;NA;30.2;NA;NA;7.2;50;NA;NA;NA;2017
426;33;127;Brazil;Cacoal;24.5;2000;Tropical;-11.478;-61.379;Biotite_granite;Cambisol;Eutrudept;LUC;Coffee;woody;11;food;YES;secondary_forest;11;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;YES;YES;5;2015;1;4;4;7;28;17.5;NA;30.2;NA;NA;6.8;12;NA;NA;NA;1;4;4;7;28;17.5;NA;34.8;NA;NA;7.1;22;NA;NA;NA;2017
427;33;127;Brazil;Cacoal;24.5;2000;Tropical;-11.478;-61.379;Biotite_granite;Cambisol;Eutrudept;LUC;Coffee;woody;11;food;YES;secondary_forest;11;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;YES;YES;5;2015;1;4;4;28;43;35.5;NA;32.9;NA;NA;6.7;10;NA;NA;NA;1;4;4;28;43;35.5;NA;38.5;NA;NA;6.9;15;NA;NA;NA;2017
428;33;127;Brazil;Cacoal;24.5;2000;Tropical;-11.478;-61.379;Biotite_granite;Cambisol;Eutrudept;LUC;Coffee;woody;11;food;YES;secondary_forest;11;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;YES;YES;5;2015;1;4;4;64;132;98;NA;45.8;NA;NA;7;9;NA;NA;NA;1;4;4;64;132;98;NA;50.4;NA;NA;6.8;7;NA;NA;NA;2017
429;33;127;Brazil;Cacoal;24.5;2000;Tropical;-11.478;-61.379;Biotite_granite;Cambisol;Eutrudept;LUC;Coffee;woody;11;food;YES;secondary_forest;11;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;YES;YES;5;2015;1;4;4;132;140;136;NA;33.7;NA;NA;7.1;6;NA;NA;NA;1;4;4;132;140;136;NA;40.3;NA;NA;6.5;4;NA;NA;NA;2017
430;33;128;Brazil;Cacoal;24.5;2000;Tropical;-11.478;-61.379;Biotite_granite;Cambisol;Eutrudept;LUC;Coffee;woody;11;food;YES;grassland;11;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;YES;YES;5;2015;1;4;4;0;7;3.5;NA;26.6;NA;NA;6.9;32;NA;NA;NA;1;4;4;0;7;3.5;NA;29.5;NA;NA;7;41;NA;NA;NA;2017
431;33;128;Brazil;Cacoal;24.5;2000;Tropical;-11.478;-61.379;Biotite_granite;Cambisol;Eutrudept;LUC;Coffee;woody;11;food;YES;grassland;11;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;YES;YES;5;2015;1;4;4;7;28;17.5;NA;30.2;NA;NA;6.8;12;NA;NA;NA;1;4;4;7;28;17.5;NA;34.2;NA;NA;7.2;20;NA;NA;NA;2017
432;33;128;Brazil;Cacoal;24.5;2000;Tropical;-11.478;-61.379;Biotite_granite;Cambisol;Eutrudept;LUC;Coffee;woody;11;food;YES;grassland;11;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;YES;YES;5;2015;1;4;4;28;43;35.5;NA;32.9;NA;NA;6.7;10;NA;NA;NA;1;4;4;28;43;35.5;NA;41;NA;NA;7.1;9;NA;NA;NA;2017
433;33;128;Brazil;Cacoal;24.5;2000;Tropical;-11.478;-61.379;Biotite_granite;Cambisol;Eutrudept;LUC;Coffee;woody;11;food;YES;grassland;11;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;YES;YES;5;2015;1;4;4;64;132;98;NA;45.8;NA;NA;7;9;NA;NA;NA;1;4;4;64;132;98;NA;47.5;NA;NA;7;8;NA;NA;NA;2017
434;33;128;Brazil;Cacoal;24.5;2000;Tropical;-11.478;-61.379;Biotite_granite;Cambisol;Eutrudept;LUC;Coffee;woody;11;food;YES;grassland;11;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;YES;YES;5;2015;1;4;4;132;140;136;NA;33.7;NA;NA;7.1;6;NA;NA;NA;1;4;4;132;140;136;NA;35.7;NA;NA;6.9;5;NA;NA;NA;2017
435;34;129;Italy;Pisa;14.5;948;Mediterranean;43.66;10.4;NA;Fluvisol;Typic_Xerofluvent;LUC;Poplar;woody;10;SRC;YES;annual_crop;10;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;No;NA;1;2005;1;3;3;0;10;5;NA;20.1;40.5;39.4;8.11;14.19;0.65;NA;NA;1;3;3;0;10;5;NA;20.1;40.5;39.4;8.19;10.03;0.54;NA;NA;2011
436;34;129;Italy;Pisa;14.5;948;Mediterranean;43.66;10.4;NA;Fluvisol;Typic_Xerofluvent;LUC;Poplar;woody;10;SRC;YES;fallow;10;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MULTI;No;NA;1;2005;1;3;3;0;10;5;NA;20.1;40.5;39.4;8.11;14.19;0.65;NA;NA;1;3;3;0;10;5;NA;20.1;40.5;39.4;8.23;12.07;0.92;NA;NA;2011
437;34;130;Italy;Pisa;14.5;948;Mediterranean;43.66;10.4;NA;Fluvisol;Typic_Xerofluvent;MANAG;Poplar;woody;10;SRC;NO;NA;NA;NO;na;YES;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;larger_cycle_cutting;MULTI;No;NA;1;2005;1;3;3;0;10;5;NA;20.1;40.5;39.4;8.19;12.37;0.2;NA;NA;1;3;3;0;10;5;NA;20.1;40.5;39.4;8.11;13.5;1.1;NA;NA;2011
438;34;130;Italy;Pisa;14.5;948;Mediterranean;43.66;10.4;NA;Fluvisol;Typic_Xerofluvent;MANAG;Poplar;woody;10;SRC;NO;NA;NA;NO;na;YES;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;larger_cycle_cutting;MULTI;No;NA;1;2005;1;3;3;0;10;5;NA;20.1;40.5;39.4;8.19;12.37;0.2;NA;NA;1;3;3;0;10;5;NA;20.1;40.5;39.4;8.06;16.7;0.66;NA;NA;2011
439;35;131;Spain;Valencia;14.2;479;Arid;38.833;-0.7;NA;Typic_Xerorthent;ND;MANAG;Olive;woody;8;food;NO;NA;NA;NO;NA;YES;8;YES;NO;NA;YES;organic?N;NA;NA;YES;pruning/crops;NA;MULTI;NO;NA;1;NA;3;NA;3;0;5;2.5;1.4;23;38;39;8.3;NA;NA;12.24;NA;3;NA;3;0;5;2.5;1.45;23;38;39;NA;NA;NA;8.11;NA;
440;35;132;Spain;Valencia;14.2;479;Arid;38.833;-0.7;NA;Typic_Xerorthent;ND;MANAG;Olive;woody;8;food;NO;NA;NA;NO;NA;YES;8;YES;YES;NA;YES;organic?N;NA;NA;YES;pruning/crops;NA;MULTI;NO;NA;1;NA;3;NA;3;0;5;2.5;1.4;23;38;39;8.3;NA;NA;9.45;NA;3;NA;3;0;5;2.5;1.45;23;38;39;NA;NA;NA;8.11;NA;
441;36;133;Spain;Murcia_los_Alguaciles;16.6;330;Arid;37.866;-1.716;NA;Calcisol;Silt-loam;LUC;Almond;woody;4;food;YES;annual_crop;4;NO;NA;NO;NA;YES;YES;reduced;NA;NA;NA;NA;YES;compost/manure;NA;MULTI;NO;YES;2;NA;3;NA;3;0;15;7.5;1.08;NA;NA;NA;NA;NA;NA;43.09;NA;3;NA;3;0;15;7.5;1.07;NA;NA;NA;NA;NA;NA;28.73;NA;
442;37;134;Spain;Murcia_Cehegin;16.6;330;Arid;38.05;-1.716;NA;Calcic_Haploxerept;Silt-loam;LUC;Almond;woody;4;food;YES;annual_crop;4;NO;NA;NO;NA;YES;YES;reduced;NA;NA;NA;NA;YES;compost/manure;NA;MULTI;NO;NA;1;NA;3;NA;3;0;15;7.5;1.09;NA;NA;NA;NA;NA;NA;42.84;NA;3;NA;3;0;15;7.5;1.07;NA;NA;NA;NA;NA;NA;28.73;NA;
443;38;135;Italy;Peruggia_Montecastello_di_Vibio;13;567;Mediterranean;42.8379;12.348;NA;Calcic_Haploxerept;NA;MANAG;Olive;woody;5;food;NO;NA;5;NO;NA;YES;5;NO;NO;NO;YES;urea;NA;NA;YES;pruning/crops;NA;MULTI;NO;NA;1;NA;3;NA;3;0;20;10;1.39;36;18;46;NA;NA;NA;47.32;NA;3;NA;3;0;20;10;1.4;36;18;46;NA;NA;NA;37.77;NA;
444;38;136;Italy;Peruggia_Montecastello_di_Vibio;13;567;Mediterranean;42.8379;12.348;NA;Calcic_Haploxerept;NA;MANAG;Olive;woody;5;food;NO;NA;5;NO;NA;YES;5;NO;NO;NO;NA;NA;NA;NA;YES;pruning/crops;NA;MULTI;NO;NA;1;NA;3;NA;3;0;20;10;1.41;36;18;46;NA;NA;NA;42.04;NA;3;NA;3;0;20;10;1.4;36;18;46;NA;NA;NA;38.77;NA;
445;38;137;Italy;Peruggia_Montecastello_di_Vibio;13;567;Mediterranean;42.8379;12.348;NA;Calcic_Haploxerept;NA;MANAG;Olive;woody;5;food;NO;NA;5;NO;NA;YES;5;NO;NO;NO;NA;NA;NA;NA;YES;pruning/crops;NA;MULTI;NO;NA;1;NA;3;NA;3;0;20;10;1.42;36;18;46;NA;NA;NA;38.9;NA;3;NA;3;0;20;10;1.4;36;18;46;NA;NA;NA;39.77;NA;
446;39;138;Costa_rica;Sarapiqui;23;4065;Tropical;10;-84;Volcanic;NA;NA;LUC;Banana;palm;30;food;YES;natural_forest;30;NO;NA;NO;NA;YES;NA;NA;YES;NA;NA;YES;NA;NA;NA;MULTI;YES;YES;3;NA;1;10;10;0;10;5;0.74;NA;NA;NA;NA;NA;NA;29.9;1.30;1;10;10;0;10;5;0.61;NA;NA;NA;NA;NA;NA;35.2;3.2;
447;39;138;Costa_rica;Sarapiqui;23;4065;Tropical;10;-84;Volcanic;NA;NA;LUC;Banana;palm;30;food;YES;natural_forest;30;NO;NA;NO;NA;YES;NA;NA;YES;NA;NA;YES;NA;NA;NA;MULTI;YES;YES;3;NA;1;10;10;10;20;15;0.74;NA;NA;NA;NA;NA;NA;27.2;1.70;1;10;10;10;20;15;0.75;NA;NA;NA;NA;NA;NA;28.4;4.7;
448;39;138;Costa_rica;Sarapiqui;23;4065;Tropical;10;-84;Volcanic;NA;NA;LUC;Banana;palm;30;food;YES;natural_forest;30;NO;NA;NO;NA;YES;NA;NA;YES;NA;NA;YES;NA;NA;NA;MULTI;YES;YES;3;NA;1;10;10;20;30;25;0.81;NA;NA;NA;NA;NA;NA;23.5;1.70;1;10;10;20;30;25;0.76;NA;NA;NA;NA;NA;NA;18.3;2.4;
449;39;139;Costa_rica;Sarapiqui;23;4065;Tropical;10;-84;Volcanic;NA;NA;LUC;Palm?Banana?others;palm;10;food;YES;grassland;10;NO;NA;NO;NA;YES;NA;NA;YES;NA;NA;YES;NA;NA;NA;MULTI;YES;YES;3;NA;1;10;10;0;10;5;0.83;NA;NA;NA;NA;NA;NA;28.8;1.30;1;10;10;0;10;5;0.79;NA;NA;NA;NA;NA;NA;43.2;2.3;
450;39;139;Costa_rica;Sarapiqui;23;4065;Tropical;10;-84;Volcanic;NA;NA;LUC;Palm?Banana?others;palm;10;food;YES;grassland;10;NO;NA;NO;NA;YES;NA;NA;YES;NA;NA;YES;NA;NA;NA;MULTI;YES;YES;3;NA;1;10;10;10;20;15;0.83;NA;NA;NA;NA;NA;NA;25.3;0.80;1;10;10;10;20;15;0.81;NA;NA;NA;NA;NA;NA;28;1.4;
451;39;139;Costa_rica;Sarapiqui;23;4065;Tropical;10;-84;Volcanic;NA;NA;LUC;Palm?Banana?others;palm;10;food;YES;grassland;10;NO;NA;NO;NA;YES;NA;NA;YES;NA;NA;YES;NA;NA;NA;MULTI;YES;YES;3;NA;1;10;10;20;30;25;0.82;NA;NA;NA;NA;NA;NA;19.7;1.30;1;10;10;20;30;25;0.79;NA;NA;NA;NA;NA;NA;18.7;1.5;
452;40;140;Ethiopia;Lepis;20;1200;Tropical;7.2;38.4;Volcanic;MollicAndosols&HumicHaplustands;NA;LUC;Agroforest;woody;7;agrofor;YES;natural_forest;7;NO;NA;NO;NA;NA;NA;NA;YES;DAP+urea;50?50;NA;NA;NA;NA;MULTI;YES;YES;2;NA;1;5;5;0;10;5;0.82;15.6;31.5;51.7;6.31;65.5;14.2;NA;NA;1;5;5;0;10;5;0.66;16;17.6;66.4;6.2;78.7;10.3;NA;NA;
453;40;140;Ethiopia;Lepis;20;1200;Tropical;7.2;38.4;Volcanic;MollicAndosols&HumicHaplustands;NA;LUC;Agroforest;woody;7;agrofor;YES;natural_forest;7;NO;NA;NO;NA;NA;NA;NA;YES;DAP+urea;50?50;NA;NA;NA;NA;MULTI;YES;YES;2;NA;1;5;5;10;20;15;0.84;20;28.4;51.6;6.12;46.8;10;NA;NA;1;5;5;10;20;15;0.73;20.6;28.2;51.2;6.05;21.7;1.7;NA;NA;
454;40;141;Ethiopia;Lepis;20;1200;Tropical;7.2;38.4;Volcanic;MollicAndosols&HumicHaplustands;NA;LUC;Agroforest;woody;10;agrofor;YES;natural_forest;10;NO;NA;NO;NA;NA;NA;NA;YES;DAP+urea;50?50;NA;NA;NA;NA;MULTI;YES;YES;2;NA;1;5;5;0;10;5;0.83;17.9;27.2;53.7;6.1;51.8;4.9;NA;NA;1;5;5;0;10;5;0.66;16;17.6;66.4;6.2;78.7;10.3;NA;NA;
455;40;141;Ethiopia;Lepis;20;1200;Tropical;7.2;38.4;Volcanic;MollicAndosols&HumicHaplustands;NA;LUC;Agroforest;woody;10;agrofor;YES;natural_forest;10;NO;NA;NO;NA;NA;NA;NA;YES;DAP+urea;50?50;NA;NA;NA;NA;MULTI;YES;YES;2;NA;1;5;5;10;20;15;0.78;19.2;26.8;54;6.05;44.3;2.6;NA;NA;1;5;5;10;20;15;0.73;20.6;28.2;51.2;6.05;21.7;1.7;NA;NA;
456;40;142;Ethiopia;Lepis;20;1200;Tropical;7.2;38.4;Volcanic;MollicAndosols&HumicHaplustands;NA;LUC;Agroforest;woody;26;agrofor;YES;natural_forest;26;NO;NA;NO;NA;NA;NA;NA;YES;DAP+urea;50?50;NA;NA;NA;NA;MULTI;YES;YES;2;NA;1;5;5;0;10;5;0.84;15.6;36;48.4;7.05;49.8;2.8;NA;NA;1;5;5;0;10;5;0.66;16;17.6;66.4;6.2;78.7;10.3;NA;NA;
